PostId,PostTypeId,EventId,Event,UserId,CreationDate
7957863,2,9879225,Comment,1018387,11/9/2011 11:27
7953840,1,146307259,BodyEdit,-1,5/23/2017 10:34
8586543,1,19307059,InitialTitle,148668,12/21/2011 7:51
8586543,1,19307058,InitialBody,148668,12/21/2011 7:51
8586543,1,10651114,Comment,524368,12/21/2011 9:35
8586543,1,19316222,BodyEdit,148668,12/21/2011 13:05
8586543,1,10654782,Comment,148668,12/21/2011 13:06
8586543,1,10654814,Comment,743214,12/21/2011 13:08
8591674,2,19319868,InitialBody,524368,12/21/2011 14:48
8586543,1,10660952,Comment,734069,12/21/2011 17:53
8591674,2,10661004,Comment,734069,12/21/2011 17:55
8586543,1,10662541,Comment,148668,12/21/2011 19:20
8591674,2,19330390,BodyEdit,524368,12/21/2011 20:10
8586543,1,19330575,BodyEdit,44729,12/21/2011 20:14
8687577,1,19569648,InitialBody,1124186,12/31/2011 10:26
8687577,1,19569649,InitialTitle,1124186,12/31/2011 10:26
8687577,1,10803550,Comment,1076318,12/31/2011 10:48
8687577,1,19570918,BodyEdit,1124186,12/31/2011 12:25
8687577,1,10804442,Comment,1124186,12/31/2011 13:03
8687577,1,10805414,Comment,1124186,12/31/2011 14:59
8687577,1,10898717,Comment,135133,1/5/2012 19:15
8762687,2,19759859,InitialBody,582278,1/6/2012 18:34
9225307,1,20926398,InitialBody,1041345,2/10/2012 9:11
9225307,1,20926399,InitialTitle,1041345,2/10/2012 9:11
9225660,2,20927254,InitialBody,644450,2/10/2012 9:39
9225660,2,11617149,Comment,1041345,2/10/2012 9:41
9225660,2,11617199,Comment,644450,2/10/2012 9:45
9225660,2,11617417,Comment,1041345,2/10/2012 9:58
9225660,2,11617427,Comment,1041345,2/10/2012 9:59
9225660,2,20929087,BodyEdit,644450,2/10/2012 10:34
9520461,1,21662986,InitialBody,1243180,3/1/2012 16:52
9520461,1,21662987,InitialTitle,1243180,3/1/2012 16:52
9520532,2,21663164,InitialBody,1100552,3/1/2012 16:57
9520532,2,12071603,Comment,1243180,3/2/2012 6:13
9520461,1,21697973,BodyEdit,1147455,3/2/2012 14:01
9604973,1,21873836,InitialBody,1255120,3/7/2012 16:05
9604973,1,21873837,InitialTitle,1255120,3/7/2012 16:05
9608529,2,21882900,InitialBody,941223,3/7/2012 20:26
9608529,2,12381641,Comment,1255120,3/16/2012 11:39
11875014,2,27765059,InitialBody,1586230,8/9/2012 0:08
11875014,2,29994556,BodyEdit,237838,10/3/2012 15:55
11252831,1,26121512,InitialBody,1018943,6/28/2012 21:01
11252831,1,26121513,InitialTitle,1018943,6/28/2012 21:01
11252831,1,14789499,Comment,NULL,6/28/2012 21:04
11252943,2,26121804,InitialBody,1033896,6/28/2012 21:10
11252831,1,14789808,Comment,1018943,6/28/2012 21:19
11252943,2,14789821,Comment,1018943,6/28/2012 21:20
11252943,2,26122227,BodyEdit,1033896,6/28/2012 21:22
11252943,2,14789879,Comment,1033896,6/28/2012 21:22
11253143,2,26122320,InitialBody,273767,6/28/2012 21:25
11252943,2,14789968,Comment,1018943,6/28/2012 21:27
11253143,2,14789985,Comment,1018943,6/28/2012 21:28
11253143,2,14790227,Comment,273767,6/28/2012 21:40
11252943,2,14792106,Comment,962089,6/28/2012 23:44
11252831,1,151246596,TitleEdit,1033581,7/10/2017 14:55
11252831,1,151246595,BodyEdit,1033581,7/10/2017 14:55
11719084,1,27354231,InitialBody,1562529,7/30/2012 9:54
11719084,1,27354232,InitialTitle,1562529,7/30/2012 9:54
11719084,1,15547519,Comment,440558,7/30/2012 9:59
11719084,1,15547524,Comment,968261,7/30/2012 9:59
11719181,2,27354468,InitialBody,131057,7/30/2012 10:00
11719181,2,15547587,Comment,1160368,7/30/2012 10:02
11719181,2,15551216,Comment,1562529,7/30/2012 12:43
11719181,2,15551253,Comment,1562529,7/30/2012 12:44
11719181,2,15551688,Comment,131057,7/30/2012 13:00
11719181,2,52522035,Comment,836450,9/1/2015 4:47
32323838,2,98646911,InitialBody,836450,9/1/2015 4:58
32323838,2,98648600,BodyEdit,836450,9/1/2015 5:43
11719181,2,52523866,Comment,131057,9/1/2015 6:12
11767607,1,27482295,InitialTitle,245836,8/1/2012 21:07
11767607,1,27482294,InitialBody,245836,8/1/2012 21:07
11767607,1,27482345,BodyEdit,NULL,8/1/2012 21:09
11767607,1,15626481,Comment,NULL,8/1/2012 21:10
11767607,1,27482400,BodyEdit,245836,8/1/2012 21:11
11767607,1,15626537,Comment,NULL,8/1/2012 21:13
11767676,2,27482452,InitialBody,1322438,8/1/2012 21:13
11767607,1,15626549,Comment,245836,8/1/2012 21:13
11767607,1,15626575,Comment,NULL,8/1/2012 21:15
11767607,1,15626618,Comment,177883,8/1/2012 21:16
11767676,2,15626822,Comment,245836,8/1/2012 21:26
11767676,2,15626832,Comment,1322438,8/1/2012 21:26
13864443,1,33158318,InitialTitle,1346519,12/13/2012 16:43
13864443,1,33158317,InitialBody,1346519,12/13/2012 16:43
13864443,1,33159286,BodyEdit,1346519,12/13/2012 17:03
13864443,1,33186115,BodyEdit,1346519,12/14/2012 8:04
13874826,2,33186233,InitialBody,171061,12/14/2012 8:08
13874826,2,19109063,Comment,1346519,12/14/2012 8:14
13874826,2,19110828,Comment,378185,12/14/2012 9:30
13874826,2,19111113,Comment,1346519,12/14/2012 9:41
13864443,1,19116147,Comment,968878,12/14/2012 12:53
13874826,2,19123664,Comment,171061,12/14/2012 17:26
13884208,2,33211794,InitialBody,244191,12/14/2012 18:19
13884208,2,19126674,Comment,1346519,12/14/2012 19:35
13874826,2,19126813,Comment,1346519,12/14/2012 19:42
13864443,1,33214849,BodyEdit,1346519,12/14/2012 19:48
13864443,1,33215124,BodyEdit,1346519,12/14/2012 19:57
17366037,2,42883743,InitialBody,377320,6/28/2013 13:39
17439702,2,43091432,InitialBody,208581,7/3/2013 4:30
17439702,2,25336415,Comment,1346519,7/3/2013 6:29
17366037,2,55595151,BodyEdit,377320,1/14/2014 9:35
17366037,2,55595596,BodyEdit,377320,1/14/2014 9:41
17439702,2,31760327,Comment,377320,1/14/2014 9:44
17366037,2,31760924,Comment,1346519,1/14/2014 10:01
13864443,1,146613267,BodyEdit,-1,5/23/2017 11:53
16245209,1,39767980,InitialBody,1907509,4/26/2013 21:04
16245209,1,39767981,InitialTitle,1907509,4/26/2013 21:04
16245209,1,23241882,Comment,1907509,4/26/2013 21:06
16245209,1,23241962,Comment,2302167,4/26/2013 21:09
16245275,2,39768171,InitialBody,2221176,4/26/2013 21:10
16245209,1,23241990,Comment,2219831,4/26/2013 21:10
16245275,2,23242030,Comment,1907509,4/26/2013 21:12
16245209,1,23242319,Comment,2323527,4/26/2013 21:12
16245275,2,23242123,Comment,1907509,4/26/2013 21:16
16245209,1,23242148,Comment,1907509,4/26/2013 21:16
16245209,1,39768477,BodyEdit,2219831,4/26/2013 21:20
16245275,2,23242640,Comment,1907509,4/26/2013 21:37
16245275,2,23250148,Comment,2221176,4/27/2013 9:01
17591278,1,43513208,InitialBody,1916279,7/11/2013 10:42
17591278,1,43513209,InitialTitle,1916279,7/11/2013 10:42
17591747,2,43514598,InitialBody,1957701,7/11/2013 11:06
17591747,2,25669892,Comment,1916279,7/13/2013 14:10
17591747,2,25670160,Comment,1916279,7/13/2013 14:29
17591278,1,43658420,BodyEdit,1916279,7/13/2013 15:10
17631563,2,43658799,InitialBody,1916279,7/13/2013 15:26
18996869,1,47971532,InitialBody,2813545,9/25/2013 5:25
18996869,1,47971533,InitialTitle,2813545,9/25/2013 5:25
18996869,1,47971731,TitleEdit,107625,9/25/2013 5:30
18996869,1,28064280,Comment,1342984,9/25/2013 5:32
18996981,2,47971871,InitialBody,249933,9/25/2013 5:33
18996869,1,28064323,Comment,2813545,9/25/2013 5:35
18996981,2,28064384,Comment,2813545,9/25/2013 5:38
18996869,1,48016978,BodyEdit,2813545,9/25/2013 16:10
19063366,1,48203027,InitialBody,819916,9/28/2013 4:42
19063366,1,48203028,InitialTitle,819916,9/28/2013 4:42
19063604,2,48203830,InitialBody,1652451,9/28/2013 5:19
19063740,2,48204359,InitialBody,2078148,9/28/2013 5:44
19064171,2,48205830,InitialBody,1868262,9/28/2013 6:43
19063366,1,28178113,Comment,207421,9/28/2013 7:45
19064171,2,28178137,Comment,207421,9/28/2013 7:47
19063740,2,28178514,Comment,207421,9/28/2013 8:17
19063366,1,28178634,Comment,819916,9/28/2013 8:28
19063740,2,48301992,BodyEdit,2078148,9/30/2013 7:59
19063740,2,28220155,Comment,2078148,9/30/2013 8:00
20849332,1,54632961,InitialTitle,1476269,12/30/2013 23:31
20849332,1,54632960,InitialBody,1476269,12/30/2013 23:31
20849332,1,31275150,Comment,1118321,12/30/2013 23:33
20849332,1,54633467,BodyEdit,1476269,12/30/2013 23:43
20849332,1,31275407,Comment,1476269,12/30/2013 23:46
20849332,1,31275501,Comment,1118321,12/30/2013 23:52
20849332,1,31275623,Comment,1476269,12/30/2013 23:59
20849332,1,54634337,BodyEdit,1476269,12/31/2013 0:08
20849332,1,31275900,Comment,1476269,12/31/2013 0:13
20849890,2,54635050,InitialBody,1476269,12/31/2013 0:32
24057715,1,66655337,InitialBody,1469208,6/5/2014 10:27
24057715,1,66655338,InitialTitle,1469208,6/5/2014 10:27
24057715,1,37094474,Comment,693806,6/5/2014 10:32
24057715,1,37095907,Comment,1469208,6/5/2014 11:10
24057715,1,66658966,BodyEdit,1469208,6/5/2014 11:12
24058935,2,66659898,InitialBody,693806,6/5/2014 11:24
24987992,1,70246385,InitialTitle,2992738,7/28/2014 3:18
24987992,1,70246384,InitialBody,2992738,7/28/2014 3:18
24987992,1,38847990,Comment,3744059,7/28/2014 3:22
24987992,1,70246819,BodyEdit,2992738,7/28/2014 3:36
24987992,1,38848182,Comment,2992738,7/28/2014 3:39
24987992,1,70248430,BodyEdit,2992738,7/28/2014 4:36
25012424,2,70338537,InitialBody,1292848,7/29/2014 9:46
25012424,2,38924188,Comment,2992738,7/30/2014 3:46
